WKT_GEOM,NEW DATASET,ID,OLD DATASET,OLD ID,VERSION,COUNTRY,ACCURACY,START DATE,END DATE,TYPE,TRIGGER,AFFIDABILITY,PSV,DCMV,FATALITIES,INJURIES,NOTES,LINK
POINT (14.6937 37.210818),UGLC,CALC,ITALICA,ITA_4480,V2 - 2023,Italy,0,2012/11/01,2012/11/01,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Catania, Sicilia, description: ND",Source: ND
POINT (13.6835 37.992173),UGLC,CALC,ITALICA,ITA_4481,V2 - 2023,Italy,1799,2012/11/18,2012/11/18,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.2187 38.16376),UGLC,CALC,ITALICA,ITA_4482,V2 - 2023,Italy,0,2012/12/10,2012/12/10,debris flow,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.9119 37.164003),UGLC,CALC,ITALICA,ITA_4483,V2 - 2023,Italy,0,2014/02/05,2014/02/05,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Agrigento, Sicilia, description: ND",Source: ND
POINT (13.5481 37.289219),UGLC,CALC,ITALICA,ITA_4484,V2 - 2023,Italy,0,2015/02/22,2015/02/22,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Agrigento, Sicilia, description: ND",Source: ND
POINT (13.5838 37.309154),UGLC,CALC,ITALICA,ITA_4485,V2 - 2023,Italy,0,2015/02/25,2015/02/25,rock fall,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Agrigento, Sicilia, description: ND",Source: ND
POINT (14.0428 37.522652),UGLC,CALC,ITALICA,ITA_4486,V2 - 2023,Italy,0,2015/03/01,2015/03/01,rock fall,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Caltanissetta, Sicilia, description: ND",Source: ND
POINT (13.7245 37.882729),UGLC,CALC,ITALICA,ITA_4487,V2 - 2023,Italy,0,2015/03/06,2015/03/06,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.6606 37.769205),UGLC,CALC,ITALICA,ITA_4488,V2 - 2023,Italy,0,2015/03/07,2015/03/07,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.7241 37.881897),UGLC,CALC,ITALICA,ITA_4489,V2 - 2023,Italy,0,2015/03/08,2015/03/08,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.8725 37.686871),UGLC,CALC,ITALICA,ITA_4490,V2 - 2023,Italy,1799,2015/10/16,2015/10/16,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (14.60818 36.887532),UGLC,CALC,ITALICA,ITA_4491,V2 - 2023,Italy,1799,2018/08/27,2018/08/27,rock fall,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Ragusa, Sicilia, description: ND",Source: ND
POINT (13.557849 37.290896),UGLC,CALC,ITALICA,ITA_4492,V2 - 2023,Italy,1799,2018/09/23,2018/09/23,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Agrigento, Sicilia, description: ND",Source: ND
POINT (13.92698 37.288028),UGLC,CALC,ITALICA,ITA_4493,V2 - 2023,Italy,1799,2018/10/15,2018/10/15,rock fall,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Agrigento, Sicilia, description: ND",Source: ND
POINT (14.192617 37.114063),UGLC,CALC,ITALICA,ITA_4495,V2 - 2023,Italy,1799,2018/10/18,2018/10/18,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Caltanissetta, Sicilia, description: ND",Source: ND
POINT (14.0472 37.514545),UGLC,CALC,ITALICA,ITA_4496,V2 - 2023,Italy,0,2015/02/25,2015/02/25,ND,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Caltanissetta, Sicilia, description: ND",Source: ND
POINT (14.0451 37.518798),UGLC,CALC,ITALICA,ITA_4497,V2 - 2023,Italy,0,2015/02/25,2015/02/25,debris flow,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Caltanissetta, Sicilia, description: ND",Source: ND
POINT (15.0798 37.496545),UGLC,CALC,ITALICA,ITA_4498,V2 - 2023,Italy,1799,2015/02/26,2015/02/26,rock fall,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Catania, Sicilia, description: ND",Source: ND
POINT (14.0943 37.535696),UGLC,CALC,ITALICA,ITA_4499,V2 - 2023,Italy,0,2015/02/26,2015/02/26,mudslide,rainfall,1,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Caltanissetta, Sicilia, description: ND",Source: ND
POINT (12.776801 37.654095),UGLC,CALC,ITALICA,ITA_4500,V2 - 2023,Italy,1799,2018/11/03,2018/11/03,rock fall,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Trapani, Sicilia, description: ND",Source: ND
POINT (13.007384 38.053391),UGLC,CALC,ITALICA,ITA_4501,V2 - 2023,Italy,1799,2019/03/03,2019/03/03,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.682688 37.613361),UGLC,CALC,ITALICA,ITA_4502,V2 - 2023,Italy,1799,2018/11/03,2018/11/03,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Agrigento, Sicilia, description: ND",Source: ND
POINT (13.659158 37.6683),UGLC,CALC,ITALICA,ITA_4503,V2 - 2023,Italy,1799,2018/11/03,2018/11/03,mudslide,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (13.671528 37.825492),UGLC,CALC,ITALICA,ITA_4504,V2 - 2023,Italy,1799,2018/11/03,2018/11/03,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Palermo, Sicilia, description: ND",Source: ND
POINT (12.906531 38.002996),UGLC,CALC,ITALICA,ITA_4505,V2 - 2023,Italy,1799,2018/12/07,2018/12/07,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Trapani, Sicilia, description: ND",Source: ND
POINT (10.520743 43.931092),UGLC,CALC,ITALICA,ITA_4506,V2 - 2023,Italy,599,2003/02/04,2003/02/04,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.11135 44.04335),UGLC,CALC,ITALICA,ITA_4507,V2 - 2023,Italy,1799,2003/09/23,2003/09/23,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Massa Carrara, Toscana, description: ND",Source: ND
POINT (10.178103 44.083163),UGLC,CALC,ITALICA,ITA_4508,V2 - 2023,Italy,1799,2003/09/23,2003/09/23,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Massa Carrara, Toscana, description: ND",Source: ND
POINT (10.5392 43.888044),UGLC,CALC,ITALICA,ITA_4509,V2 - 2023,Italy,1799,2003/02/04,2003/02/04,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.340807 43.868605),UGLC,CALC,ITALICA,ITA_4510,V2 - 2023,Italy,1799,2003/02/04,2003/02/04,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.227113 43.994776),UGLC,CALC,ITALICA,ITA_4511,V2 - 2023,Italy,1799,2003/02/04,2003/02/04,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.308532 43.992635),UGLC,CALC,ITALICA,ITA_4512,V2 - 2023,Italy,1799,2003/02/04,2003/02/04,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.759 44.089),UGLC,CALC,ITALICA,ITA_4513,V2 - 2023,Italy,1799,2006/09/16,2006/09/16,rock fall,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Pistoia, Toscana, description: ND",Source: ND
POINT (10.580592 44.003178),UGLC,CALC,ITALICA,ITA_4514,V2 - 2023,Italy,599,2008/03/22,2008/03/22,rock fall,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.503659 43.937897),UGLC,CALC,ITALICA,ITA_4515,V2 - 2023,Italy,599,2008/03/22,2008/03/22,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.346696 44.169763),UGLC,CALC,ITALICA,ITA_4516,V2 - 2023,Italy,1799,2008/03/22,2008/03/22,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (11.3882 43.980878),UGLC,CALC,ITALICA,ITA_4517,V2 - 2023,Italy,1799,2008/04/19,2008/04/19,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (11.380083 43.984175),UGLC,CALC,ITALICA,ITA_4518,V2 - 2023,Italy,1799,2008/04/19,2008/04/19,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (11.321424 43.918133),UGLC,CALC,ITALICA,ITA_4519,V2 - 2023,Italy,1799,2008/04/19,2008/04/19,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (11.367421 43.896546),UGLC,CALC,ITALICA,ITA_4520,V2 - 2023,Italy,1799,2008/04/19,2008/04/19,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (11.396992 43.975032),UGLC,CALC,ITALICA,ITA_4521,V2 - 2023,Italy,1799,2008/04/19,2008/04/19,debris flow,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (11.664187 44.105781),UGLC,CALC,ITALICA,ITA_4522,V2 - 2023,Italy,1799,2008/04/19,2008/04/19,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (10.999746 44.105978),UGLC,CALC,ITALICA,ITA_4523,V2 - 2023,Italy,599,2003/11/08,2003/11/08,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Pistoia, Toscana, description: ND",Source: ND
POINT (10.365777 44.114457),UGLC,CALC,ITALICA,ITA_4524,V2 - 2023,Italy,599,2003/12/29,2003/12/29,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.376228 44.111549),UGLC,CALC,ITALICA,ITA_4525,V2 - 2023,Italy,599,2003/12/29,2003/12/29,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.388561 44.176415),UGLC,CALC,ITALICA,ITA_4526,V2 - 2023,Italy,1799,2003/12/29,2003/12/29,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.126826 44.052037),UGLC,CALC,ITALICA,ITA_4527,V2 - 2023,Italy,599,2008/11/03,2008/11/03,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Massa Carrara, Toscana, description: ND",Source: ND
POINT (10.900281 42.365799),UGLC,CALC,ITALICA,ITA_4528,V2 - 2023,Italy,1799,2008/11/13,2008/11/13,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (10.900968 42.352433),UGLC,CALC,ITALICA,ITA_4529,V2 - 2023,Italy,1799,2008/11/28,2008/11/28,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (10.988344 43.804341),UGLC,CALC,ITALICA,ITA_4530,V2 - 2023,Italy,5999,2008/12/01,2008/12/01,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Prato, Toscana, description: ND",Source: ND
POINT (10.488632 44.060053),UGLC,CALC,ITALICA,ITA_4531,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.487958 44.05566),UGLC,CALC,ITALICA,ITA_4532,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.484399 44.070339),UGLC,CALC,ITALICA,ITA_4533,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.659553 43.960931),UGLC,CALC,ITALICA,ITA_4534,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (11.140332 44.019402),UGLC,CALC,ITALICA,ITA_4535,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Prato, Toscana, description: ND",Source: ND
POINT (11.109485 44.028625),UGLC,CALC,ITALICA,ITA_4536,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Prato, Toscana, description: ND",Source: ND
POINT (10.495115 44.070599),UGLC,CALC,ITALICA,ITA_4537,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.486256 44.074993),UGLC,CALC,ITALICA,ITA_4538,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.507492 44.068908),UGLC,CALC,ITALICA,ITA_4539,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (11.136809 44.010064),UGLC,CALC,ITALICA,ITA_4540,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Prato, Toscana, description: ND",Source: ND
POINT (11.061719 44.074331),UGLC,CALC,ITALICA,ITA_4541,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Prato, Toscana, description: ND",Source: ND
POINT (11.626098 42.758017),UGLC,CALC,ITALICA,ITA_4542,V2 - 2023,Italy,1799,2008/12/05,2008/12/05,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (10.345583 44.087281),UGLC,CALC,ITALICA,ITA_4543,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.370592 44.091339),UGLC,CALC,ITALICA,ITA_4544,V2 - 2023,Italy,1799,2008/12/05,2008/12/05,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.39144 44.102602),UGLC,CALC,ITALICA,ITA_4545,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.375213 44.111543),UGLC,CALC,ITALICA,ITA_4546,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.888606 43.748634),UGLC,CALC,ITALICA,ITA_4547,V2 - 2023,Italy,1799,2008/12/05,2008/12/05,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Firenze, Toscana, description: ND",Source: ND
POINT (10.743524 44.117548),UGLC,CALC,ITALICA,ITA_4548,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Pistoia, Toscana, description: ND",Source: ND
POINT (10.745505 44.102024),UGLC,CALC,ITALICA,ITA_4549,V2 - 2023,Italy,1799,2008/12/05,2008/12/05,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Pistoia, Toscana, description: ND",Source: ND
POINT (10.464191 44.043396),UGLC,CALC,ITALICA,ITA_4550,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.41752 44.031962),UGLC,CALC,ITALICA,ITA_4551,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.531998 43.934119),UGLC,CALC,ITALICA,ITA_4552,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.521311 43.929952),UGLC,CALC,ITALICA,ITA_4553,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.766459 44.06288),UGLC,CALC,ITALICA,ITA_4554,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Pistoia, Toscana, description: ND",Source: ND
POINT (11.371953 42.702132),UGLC,CALC,ITALICA,ITA_4555,V2 - 2023,Italy,1799,2008/12/05,2008/12/05,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (11.712157 42.682422),UGLC,CALC,ITALICA,ITA_4556,V2 - 2023,Italy,1799,2008/12/05,2008/12/05,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (10.289138 43.998461),UGLC,CALC,ITALICA,ITA_4557,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (11.127288 44.056472),UGLC,CALC,ITALICA,ITA_4558,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Prato, Toscana, description: ND",Source: ND
POINT (10.63971 43.921831),UGLC,CALC,ITALICA,ITA_4559,V2 - 2023,Italy,599,2008/12/05,2008/12/05,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (11.540433 42.894546),UGLC,CALC,ITALICA,ITA_4560,V2 - 2023,Italy,599,2008/12/10,2008/12/10,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (11.032166 42.8968),UGLC,CALC,ITALICA,ITA_4561,V2 - 2023,Italy,1799,2008/12/10,2008/12/10,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (11.300386 42.715468),UGLC,CALC,ITALICA,ITA_4562,V2 - 2023,Italy,1799,2008/12/10,2008/12/10,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (12.099825 43.32507),UGLC,CALC,ITALICA,ITA_4563,V2 - 2023,Italy,1799,2008/12/11,2008/12/11,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Arezzo, Toscana, description: ND",Source: ND
POINT (10.767374 44.063663),UGLC,CALC,ITALICA,ITA_4564,V2 - 2023,Italy,599,2008/12/11,2008/12/11,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Pistoia, Toscana, description: ND",Source: ND
POINT (11.539835 42.899561),UGLC,CALC,ITALICA,ITA_4565,V2 - 2023,Italy,599,2008/12/15,2008/12/15,debris flow,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Grosseto, Toscana, description: ND",Source: ND
POINT (10.551872 43.979766),UGLC,CALC,ITALICA,ITA_4566,V2 - 2023,Italy,599,2009/01/20,2009/01/20,ND,rainfall,7,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.510685 43.955384),UGLC,CALC,ITALICA,ITA_4567,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.300892 43.954345),UGLC,CALC,ITALICA,ITA_4568,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.329486 43.953017),UGLC,CALC,ITALICA,ITA_4569,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.330935 43.938911),UGLC,CALC,ITALICA,ITA_4570,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.345173 43.920812),UGLC,CALC,ITALICA,ITA_4571,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.288758 43.927719),UGLC,CALC,ITALICA,ITA_4572,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Lucca, Toscana, description: ND",Source: ND
POINT (10.123959 44.078964),UGLC,CALC,ITALICA,ITA_4573,V2 - 2023,Italy,1799,2009/01/20,2009/01/20,ND,rainfall,9,CALC,CALC,ND,ND,"ITAlian rainfall-induced LandslIdes Catalogue - CNR IRPI, locality:Massa Carrara, Toscana, description: ND",Source: ND
