,OLD_DATA,START_DATA
65507,1940/08/13-14,1940/08/13-14
65508,1940/08/13-14,1940/08/13-14
65509,1940/08/13-14,1940/08/13-14
65510,1940/08/13-14,1940/08/13-14
65511,1940/08/13-14,1940/08/13-14
65512,1940/08/13-14,1940/08/13-14
65513,1940/08/13-14,1940/08/13-14
65514,1940/08/13-14,1940/08/13-14
65515,1940/08/13-14,1940/08/13-14
65516,1940/08/13-14,1940/08/13-14
65517,1940/08/13-14,1940/08/13-14
65518,1940/08/13-14,1940/08/13-14
65519,1940/08/13-14,1940/08/13-14
65520,1940/08/13-14,1940/08/13-14
65521,1940/08/13-14,1940/08/13-14
65522,1940/08/13-14,1940/08/13-14
65523,1940/08/13-14,1940/08/13-14
65524,1940/08/13-14,1940/08/13-14
65525,1940/08/13-14,1940/08/13-14
65526,1940/08/13-14,1940/08/13-14
65527,1940/08/13-14,1940/08/13-14
65528,1940/08/13-14,1940/08/13-14
65529,1940/08/13-14,1940/08/13-14
65530,1940/08/13-14,1940/08/13-14
65531,1940/08/13-14,1940/08/13-14
65532,1940/08/13-14,1940/08/13-14
65533,1940/08/13-14,1940/08/13-14
65534,1940/08/13-14,1940/08/13-14
65535,1940/08/13-14,1940/08/13-14
65536,1940/08/13-14,1940/08/13-14
65537,1940/08/13-14,1940/08/13-14
65538,1940/08/13-14,1940/08/13-14
65539,1940/08/13-14,1940/08/13-14
65540,1940/08/13-14,1940/08/13-14
65541,1940/08/13-14,1940/08/13-14
65542,1940/08/13-14,1940/08/13-14
65543,1940/08/13-14,1940/08/13-14
65544,1940/08/13-14,1940/08/13-14
65545,1940/08/13-14,1940/08/13-14
65546,1940/08/13-14,1940/08/13-14
65547,1940/08/13-14,1940/08/13-14
65548,1940/08/13-14,1940/08/13-14
65549,1940/08/13-14,1940/08/13-14
65550,1940/08/13-14,1940/08/13-14
65551,1940/08/13-14,1940/08/13-14
65552,1940/08/13-14,1940/08/13-14
65553,1940/08/13-14,1940/08/13-14
65554,1940/08/13-14,1940/08/13-14
65555,1940/08/13-14,1940/08/13-14
65556,1940/08/13-14,1940/08/13-14
65557,1940/08/13-14,1940/08/13-14
65558,1940/08/13-14,1940/08/13-14
65559,1940/08/13-14,1940/08/13-14
65560,1940/08/13-14,1940/08/13-14
65561,1940/08/13-14,1940/08/13-14
65562,1940/08/13-14,1940/08/13-14
65563,1940/08/13-14,1940/08/13-14
65564,1940/08/13-14,1940/08/13-14
65565,1940/08/13-14,1940/08/13-14
65566,1940/08/13-14,1940/08/13-14
65567,1940/08/13-14,1940/08/13-14
65568,1940/08/13-14,1940/08/13-14
65569,1940/08/13-14,1940/08/13-14
65570,1940/08/13-14,1940/08/13-14
65571,1940/08/13-14,1940/08/13-14
65572,1940/08/13-14,1940/08/13-14
65573,1940/08/13-14,1940/08/13-14
65574,1940/08/13-14,1940/08/13-14
65575,1940/08/13-14,1940/08/13-14
65576,1940/08/13-14,1940/08/13-14
65577,1940/08/13-14,1940/08/13-14
65578,1940/08/13-14,1940/08/13-14
65579,1940/08/13-14,1940/08/13-14
65580,1940/08/13-14,1940/08/13-14
65581,1940/08/13-14,1940/08/13-14
65582,1940/08/13-14,1940/08/13-14
65583,1940/08/13-14,1940/08/13-14
65584,1940/08/13-14,1940/08/13-14
65585,1940/08/13-14,1940/08/13-14
65586,1940/08/13-14,1940/08/13-14
65587,1940/08/13-14,1940/08/13-14
65588,1940/08/13-14,1940/08/13-14
65589,1940/08/13-14,1940/08/13-14
65590,1940/08/13-14,1940/08/13-14
65591,1940/08/13-14,1940/08/13-14
65592,1940/08/13-14,1940/08/13-14
65593,1940/08/13-14,1940/08/13-14
65594,1940/08/13-14,1940/08/13-14
65595,1940/08/13-14,1940/08/13-14
65596,1940/08/13-14,1940/08/13-14
65597,1940/08/13-14,1940/08/13-14
65598,1940/08/13-14,1940/08/13-14
65599,1940/08/13-14,1940/08/13-14
65600,1940/08/13-14,1940/08/13-14
65601,1940/08/13-14,1940/08/13-14
65602,1940/08/13-14,1940/08/13-14
65603,1940/08/13-14,1940/08/13-14
65604,1940/08/13-14,1940/08/13-14
65605,1940/08/13-14,1940/08/13-14
65606,1940/08/13-14,1940/08/13-14
65607,1940/08/13-14,1940/08/13-14
65608,1940/08/13-14,1940/08/13-14
65609,1940/08/13-14,1940/08/13-14
65610,1940/08/13-14,1940/08/13-14
65611,1940/08/13-14,1940/08/13-14
65612,1940/08/13-14,1940/08/13-14
65613,1940/08/13-14,1940/08/13-14
65614,1940/08/13-14,1940/08/13-14
65615,1940/08/13-14,1940/08/13-14
65616,1940/08/13-14,1940/08/13-14
65617,1940/08/13-14,1940/08/13-14
65618,1940/08/13-14,1940/08/13-14
65619,1940/08/13-14,1940/08/13-14
65620,1940/08/13-14,1940/08/13-14
65621,1940/08/13-14,1940/08/13-14
65622,1940/08/13-14,1940/08/13-14
65623,1940/08/13-14,1940/08/13-14
65624,1940/08/13-14,1940/08/13-14
65625,1940/08/13-14,1940/08/13-14
65626,1940/08/13-14,1940/08/13-14
65627,1940/08/13-14,1940/08/13-14
65628,1940/08/13-14,1940/08/13-14
65629,1940/08/13-14,1940/08/13-14
65630,1940/08/13-14,1940/08/13-14
65631,1940/08/13-14,1940/08/13-14
65632,1940/08/13-14,1940/08/13-14
65633,1940/08/13-14,1940/08/13-14
65634,1940/08/13-14,1940/08/13-14
65635,1940/08/13-14,1940/08/13-14
65636,1940/08/13-14,1940/08/13-14
65637,1940/08/13-14,1940/08/13-14
65638,1940/08/13-14,1940/08/13-14
65639,1940/08/13-14,1940/08/13-14
65640,1940/08/13-14,1940/08/13-14
65641,1940/08/13-14,1940/08/13-14
65642,1940/08/13-14,1940/08/13-14
65643,1940/08/13-14,1940/08/13-14
65644,1940/08/13-14,1940/08/13-14
65645,1940/08/13-14,1940/08/13-14
65646,1940/08/13-14,1940/08/13-14
65647,1940/08/13-14,1940/08/13-14
65648,1940/08/13-14,1940/08/13-14
65649,1940/08/13-14,1940/08/13-14
65650,1940/08/13-14,1940/08/13-14
65651,1940/08/13-14,1940/08/13-14
65652,1940/08/13-14,1940/08/13-14
65653,1940/08/13-14,1940/08/13-14
65654,1940/08/13-14,1940/08/13-14
65655,1940/08/13-14,1940/08/13-14
65656,1940/08/13-14,1940/08/13-14
65657,1940/08/13-14,1940/08/13-14
65658,1940/08/13-14,1940/08/13-14
65659,1940/08/13-14,1940/08/13-14
65660,1940/08/13-14,1940/08/13-14
65661,1940/08/13-14,1940/08/13-14
65662,1940/08/13-14,1940/08/13-14
65663,1940/08/13-14,1940/08/13-14
65664,1940/08/13-14,1940/08/13-14
65665,1940/08/13-14,1940/08/13-14
65666,1940/08/13-14,1940/08/13-14
65667,1940/08/13-14,1940/08/13-14
65668,1940/08/13-14,1940/08/13-14
65669,1940/08/13-14,1940/08/13-14
65670,1940/08/13-14,1940/08/13-14
65671,1940/08/13-14,1940/08/13-14
65672,1940/08/13-14,1940/08/13-14
65673,1940/08/13-14,1940/08/13-14
65674,1940/08/13-14,1940/08/13-14
65675,1940/08/13-14,1940/08/13-14
65676,1940/08/13-14,1940/08/13-14
65677,1940/08/13-14,1940/08/13-14
65678,1940/08/13-14,1940/08/13-14
65679,1940/08/13-14,1940/08/13-14
65680,1940/08/13-14,1940/08/13-14
65681,1940/08/13-14,1940/08/13-14
65682,1940/08/13-14,1940/08/13-14
65683,1940/08/13-14,1940/08/13-14
65684,1940/08/13-14,1940/08/13-14
65685,1940/08/13-14,1940/08/13-14
65686,1940/08/13-14,1940/08/13-14
65687,1940/08/13-14,1940/08/13-14
65688,1940/08/13-14,1940/08/13-14
65689,1940/08/13-14,1940/08/13-14
65690,1940/08/13-14,1940/08/13-14
65691,1940/08/13-14,1940/08/13-14
65692,1940/08/13-14,1940/08/13-14
65693,1940/08/13-14,1940/08/13-14
65694,1940/08/13-14,1940/08/13-14
65695,1940/08/13-14,1940/08/13-14
65696,1940/08/13-14,1940/08/13-14
65697,1940/08/13-14,1940/08/13-14
65698,1940/08/13-14,1940/08/13-14
65699,1940/08/13-14,1940/08/13-14
65700,1940/08/13-14,1940/08/13-14
65701,1940/08/13-14,1940/08/13-14
65702,1940/08/13-14,1940/08/13-14
65703,1940/08/13-14,1940/08/13-14
65704,1940/08/13-14,1940/08/13-14
65705,1940/08/13-14,1940/08/13-14
65706,1940/08/13-14,1940/08/13-14
65707,1940/08/13-14,1940/08/13-14
65708,1940/08/13-14,1940/08/13-14
65709,1940/08/13-14,1940/08/13-14
65710,1940/08/13-14,1940/08/13-14
65711,1940/08/13-14,1940/08/13-14
65712,1940/08/13-14,1940/08/13-14
65713,1940/08/13-14,1940/08/13-14
65714,1940/08/13-14,1940/08/13-14
65715,1940/08/13-14,1940/08/13-14
65716,1940/08/13-14,1940/08/13-14
65717,1940/08/13-14,1940/08/13-14
65718,1940/08/13-14,1940/08/13-14
65719,1940/08/13-14,1940/08/13-14
65720,1940/08/13-14,1940/08/13-14
65721,1940/08/13-14,1940/08/13-14
65722,1940/08/13-14,1940/08/13-14
65723,1940/08/13-14,1940/08/13-14
65724,1940/08/13-14,1940/08/13-14
65725,1940/08/13-14,1940/08/13-14
65726,1940/08/13-14,1940/08/13-14
65727,1940/08/13-14,1940/08/13-14
65728,1940/08/13-14,1940/08/13-14
65729,1940/08/13-14,1940/08/13-14
65730,1940/08/13-14,1940/08/13-14
65731,1940/08/13-14,1940/08/13-14
65732,1940/08/13-14,1940/08/13-14
65733,1940/08/13-14,1940/08/13-14
65734,1940/08/13-14,1940/08/13-14
65735,1940/08/13-14,1940/08/13-14
65736,1940/08/13-14,1940/08/13-14
65737,1940/08/13-14,1940/08/13-14
65738,1940/08/13-14,1940/08/13-14
65739,1940/08/13-14,1940/08/13-14
65740,1940/08/13-14,1940/08/13-14
65741,1940/08/13-14,1940/08/13-14
65742,1940/08/13-14,1940/08/13-14
65743,1940/08/13-14,1940/08/13-14
65744,1940/08/13-14,1940/08/13-14
65745,1940/08/13-14,1940/08/13-14
65746,1940/08/13-14,1940/08/13-14
65747,1940/08/13-14,1940/08/13-14
65748,1940/08/13-14,1940/08/13-14
65749,1940/08/13-14,1940/08/13-14
65750,1940/08/13-14,1940/08/13-14
65751,1940/08/13-14,1940/08/13-14
65752,1940/08/13-14,1940/08/13-14
65753,1940/08/13-14,1940/08/13-14
65754,1940/08/13-14,1940/08/13-14
65755,1940/08/13-14,1940/08/13-14
65756,1940/08/13-14,1940/08/13-14
65757,1940/08/13-14,1940/08/13-14
65758,1940/08/13-14,1940/08/13-14
65759,1940/08/13-14,1940/08/13-14
65760,1940/08/13-14,1940/08/13-14
65761,1940/08/13-14,1940/08/13-14
65762,1940/08/13-14,1940/08/13-14
65763,1940/08/13-14,1940/08/13-14
65764,1940/08/13-14,1940/08/13-14
65765,1940/08/13-14,1940/08/13-14
65766,1940/08/13-14,1940/08/13-14
65767,1940/08/13-14,1940/08/13-14
65768,1940/08/13-14,1940/08/13-14
65769,1940/08/13-14,1940/08/13-14
65770,1940/08/13-14,1940/08/13-14
65771,1940/08/13-14,1940/08/13-14
65772,1940/08/13-14,1940/08/13-14
65773,1940/08/13-14,1940/08/13-14
65774,1940/08/13-14,1940/08/13-14
65775,1940/08/13-14,1940/08/13-14
65776,1940/08/13-14,1940/08/13-14
65777,1940/08/13-14,1940/08/13-14
65778,1940/08/13-14,1940/08/13-14
65779,1940/08/13-14,1940/08/13-14
65780,1940/08/13-14,1940/08/13-14
65781,1940/08/13-14,1940/08/13-14
65782,1940/08/13-14,1940/08/13-14
65783,1940/08/13-14,1940/08/13-14
65784,1940/08/13-14,1940/08/13-14
65785,1940/08/13-14,1940/08/13-14
65786,1940/08/13-14,1940/08/13-14
65787,1940/08/13-14,1940/08/13-14
65788,1940/08/13-14,1940/08/13-14
65789,1940/08/13-14,1940/08/13-14
65790,1940/08/13-14,1940/08/13-14
65791,1940/08/13-14,1940/08/13-14
65792,1940/08/13-14,1940/08/13-14
65793,1940/08/13-14,1940/08/13-14
65794,1940/08/13-14,1940/08/13-14
65795,1940/08/13-14,1940/08/13-14
65796,1940/08/13-14,1940/08/13-14
65797,1940/08/13-14,1940/08/13-14
65798,1940/08/13-14,1940/08/13-14
65799,1940/08/13-14,1940/08/13-14
65800,1940/08/13-14,1940/08/13-14
65801,1940/08/13-14,1940/08/13-14
65802,1940/08/13-14,1940/08/13-14
65803,1940/08/13-14,1940/08/13-14
65804,1940/08/13-14,1940/08/13-14
65805,1940/08/13-14,1940/08/13-14
65806,1940/08/13-14,1940/08/13-14
65807,1940/08/13-14,1940/08/13-14
65808,1940/08/13-14,1940/08/13-14
65809,1940/08/13-14,1940/08/13-14
65810,1940/08/13-14,1940/08/13-14
65811,1940/08/13-14,1940/08/13-14
65812,1940/08/13-14,1940/08/13-14
65813,1940/08/13-14,1940/08/13-14
65814,1940/08/13-14,1940/08/13-14
65815,1940/08/13-14,1940/08/13-14
65816,1940/08/13-14,1940/08/13-14
65817,1940/08/13-14,1940/08/13-14
65818,1940/08/13-14,1940/08/13-14
65819,1940/08/13-14,1940/08/13-14
65820,1940/08/13-14,1940/08/13-14
65821,1940/08/13-14,1940/08/13-14
65822,1940/08/13-14,1940/08/13-14
65823,1940/08/13-14,1940/08/13-14
65824,1940/08/13-14,1940/08/13-14
65825,1940/08/13-14,1940/08/13-14
65826,1940/08/13-14,1940/08/13-14
65827,1940/08/13-14,1940/08/13-14
65828,1940/08/13-14,1940/08/13-14
65829,1940/08/13-14,1940/08/13-14
65830,1940/08/13-14,1940/08/13-14
65831,1940/08/13-14,1940/08/13-14
65832,1940/08/13-14,1940/08/13-14
65833,1940/08/13-14,1940/08/13-14
65834,1940/08/13-14,1940/08/13-14
65835,1940/08/13-14,1940/08/13-14
65836,1940/08/13-14,1940/08/13-14
65837,1940/08/13-14,1940/08/13-14
65838,1940/08/13-14,1940/08/13-14
65839,1940/08/13-14,1940/08/13-14
65840,1940/08/13-14,1940/08/13-14
65841,1940/08/13-14,1940/08/13-14
65842,1940/08/13-14,1940/08/13-14
65843,1940/08/13-14,1940/08/13-14
65844,,
65845,1940/08/13-14,1940/08/13-14
65846,1940/08/13-14,1940/08/13-14
65847,1940/08/13-14,1940/08/13-14
65848,1940/08/13-14,1940/08/13-14
65849,1940/08/13-14,1940/08/13-14
65850,1940/08/13-14,1940/08/13-14
65851,1940/08/13-14,1940/08/13-14
65852,1940/08/13-14,1940/08/13-14
65853,1940/08/13-14,1940/08/13-14
65854,1940/08/13-14,1940/08/13-14
65855,1940/08/13-14,1940/08/13-14
65856,1940/08/13-14,1940/08/13-14
65857,1940/08/13-14,1940/08/13-14
65858,1940/08/13-14,1940/08/13-14
65859,1940/08/13-14,1940/08/13-14
65860,1940/08/13-14,1940/08/13-14
65861,1940/08/13-14,1940/08/13-14
65862,1940/08/13-14,1940/08/13-14
65863,1940/08/13-14,1940/08/13-14
65864,1940/08/13-14,1940/08/13-14
65865,1940/08/13-14,1940/08/13-14
65866,1940/08/13-14,1940/08/13-14
65867,1940/08/13-14,1940/08/13-14
65868,1940/08/13-14,1940/08/13-14
65869,1940/08/13-14,1940/08/13-14
65870,1940/08/13-14,1940/08/13-14
65871,1940/08/13-14,1940/08/13-14
65872,1940/08/13-14,1940/08/13-14
65873,1940/08/13-14,1940/08/13-14
65874,1940/08/13-14,1940/08/13-14
65875,1940/08/13-14,1940/08/13-14
65876,1940/08/13-14,1940/08/13-14
65877,1940/08/13-14,1940/08/13-14
65878,1940/08/13-14,1940/08/13-14
65879,1940/08/13-14,1940/08/13-14
65880,1940/08/13-14,1940/08/13-14
65881,1940/08/13-14,1940/08/13-14
65882,1940/08/13-14,1940/08/13-14
65883,1940/08/13-14,1940/08/13-14
65884,1940/08/13-14,1940/08/13-14
65885,1940/08/13-14,1940/08/13-14
65886,1940/08/13-14,1940/08/13-14
65887,1940/08/13-14,1940/08/13-14
65888,1940/08/13-14,1940/08/13-14
65889,1940/08/13-14,1940/08/13-14
65890,1940/08/13-14,1940/08/13-14
65891,1940/08/13-14,1940/08/13-14
65892,1940/08/13-14,1940/08/13-14
65893,1940/08/13-14,1940/08/13-14
65894,1940/08/13-14,1940/08/13-14
65895,1940/08/13-14,1940/08/13-14
65896,1940/08/13-14,1940/08/13-14
65897,1940/08/13-14,1940/08/13-14
65898,1940/08/13-14,1940/08/13-14
65899,1940/08/13-14,1940/08/13-14
65900,1940/08/13-14,1940/08/13-14
65901,1940/08/13-14,1940/08/13-14
65902,1940/08/13-14,1940/08/13-14
65903,1940/08/13-14,1940/08/13-14
65904,1940/08/13-14,1940/08/13-14
65905,1940/08/13-14,1940/08/13-14
65906,1940/08/13-14,1940/08/13-14
65907,1940/08/13-14,1940/08/13-14
65908,1940/08/13-14,1940/08/13-14
65909,1940/08/13-14,1940/08/13-14
65910,1940/08/13-14,1940/08/13-14
65911,1940/08/13-14,1940/08/13-14
65912,1940/08/13-14,1940/08/13-14
65913,1940/08/13-14,1940/08/13-14
65914,1940/08/13-14,1940/08/13-14
65915,1940/08/13-14,1940/08/13-14
65916,1940/08/13-14,1940/08/13-14
65917,1940/08/13-14,1940/08/13-14
65918,1940/08/13-14,1940/08/13-14
65919,1940/08/13-14,1940/08/13-14
65920,1940/08/13-14,1940/08/13-14
65921,1940/08/13-14,1940/08/13-14
65922,1940/08/13-14,1940/08/13-14
65923,1940/08/13-14,1940/08/13-14
65924,1940/08/13-14,1940/08/13-14
65925,1940/08/13-14,1940/08/13-14
65926,1940/08/13-14,1940/08/13-14
65927,1940/08/13-14,1940/08/13-14
65928,1940/08/13-14,1940/08/13-14
65929,1940/08/13-14,1940/08/13-14
65930,1940/08/13-14,1940/08/13-14
65931,1940/08/13-14,1940/08/13-14
65932,1940/08/13-14,1940/08/13-14
65933,1940/08/13-14,1940/08/13-14
65934,1940/08/13-14,1940/08/13-14
65935,1940/08/13-14,1940/08/13-14
65936,1940/08/13-14,1940/08/13-14
65937,1940/08/13-14,1940/08/13-14
65938,1940/08/13-14,1940/08/13-14
65939,1940/08/13-14,1940/08/13-14
65940,1940/08/13-14,1940/08/13-14
65941,1940/08/13-14,1940/08/13-14
65942,1940/08/13-14,1940/08/13-14
65943,1940/08/13-14,1940/08/13-14
65944,1940/08/13-14,1940/08/13-14
65945,1940/08/13-14,1940/08/13-14
65946,1940/08/13-14,1940/08/13-14
65947,1940/08/13-14,1940/08/13-14
65948,1940/08/13-14,1940/08/13-14
65949,1940/08/13-14,1940/08/13-14
65950,1940/08/13-14,1940/08/13-14
65951,1940/08/13-14,1940/08/13-14
65952,1940/08/13-14,1940/08/13-14
65953,1940/08/13-14,1940/08/13-14
65954,1940/08/13-14,1940/08/13-14
65955,1940/08/13-14,1940/08/13-14
65956,1940/08/13-14,1940/08/13-14
65957,1940/08/13-14,1940/08/13-14
65958,1940/08/13-14,1940/08/13-14
65959,1940/08/13-14,1940/08/13-14
65960,1940/08/13-14,1940/08/13-14
65961,1940/08/13-14,1940/08/13-14
65962,1940/08/13-14,1940/08/13-14
65963,1940/08/13-14,1940/08/13-14
65964,1940/08/13-14,1940/08/13-14
65965,1940/08/13-14,1940/08/13-14
65966,1940/08/13-14,1940/08/13-14
65967,1940/08/13-14,1940/08/13-14
65968,1940/08/13-14,1940/08/13-14
65969,1940/08/13-14,1940/08/13-14
65970,1940/08/13-14,1940/08/13-14
65971,1940/08/13-14,1940/08/13-14
65972,1940/08/13-14,1940/08/13-14
65973,1940/08/13-14,1940/08/13-14
65974,1940/08/13-14,1940/08/13-14
65975,1940/08/13-14,1940/08/13-14
65976,1940/08/13-14,1940/08/13-14
65977,1940/08/13-14,1940/08/13-14
65978,1940/08/13-14,1940/08/13-14
65979,1940/08/13-14,1940/08/13-14
65980,1940/08/13-14,1940/08/13-14
65981,1940/08/13-14,1940/08/13-14
65982,1940/08/13-14,1940/08/13-14
65983,1940/08/13-14,1940/08/13-14
65984,1940/08/13-14,1940/08/13-14
65985,1940/08/13-14,1940/08/13-14
65986,1940/08/13-14,1940/08/13-14
65987,1940/08/13-14,1940/08/13-14
65988,1940/08/13-14,1940/08/13-14
65989,1940/08/13-14,1940/08/13-14
65990,1940/08/13-14,1940/08/13-14
65991,1940/08/13-14,1940/08/13-14
65992,1940/08/13-14,1940/08/13-14
65993,1940/08/13-14,1940/08/13-14
65994,1940/08/13-14,1940/08/13-14
65995,1940/08/13-14,1940/08/13-14
65996,1940/08/13-14,1940/08/13-14
65997,1940/08/13-14,1940/08/13-14
65998,1940/08/13-14,1940/08/13-14
65999,1940/08/13-14,1940/08/13-14
66000,1940/08/13-14,1940/08/13-14
66001,1940/08/13-14,1940/08/13-14
66002,1940/08/13-14,1940/08/13-14
66003,1940/08/13-14,1940/08/13-14
66004,1940/08/13-14,1940/08/13-14
66005,1940/08/13-14,1940/08/13-14
66006,1940/08/13-14,1940/08/13-14
66007,1940/08/13-14,1940/08/13-14
66008,1940/08/13-14,1940/08/13-14
66009,1940/08/13-14,1940/08/13-14
66010,1940/08/13-14,1940/08/13-14
66011,1940/08/13-14,1940/08/13-14
66012,1940/08/13-14,1940/08/13-14
66013,1940/08/13-14,1940/08/13-14
66014,1940/08/13-14,1940/08/13-14
66015,1940/08/13-14,1940/08/13-14
66016,1940/08/13-14,1940/08/13-14
66017,1940/08/13-14,1940/08/13-14
66018,1940/08/13-14,1940/08/13-14
66019,1940/08/13-14,1940/08/13-14
66020,1940/08/13-14,1940/08/13-14
66021,1940/08/13-14,1940/08/13-14
66022,1940/08/13-14,1940/08/13-14
66023,1940/08/13-14,1940/08/13-14
66024,1940/08/13-14,1940/08/13-14
66025,1940/08/13-14,1940/08/13-14
66026,1940/08/13-14,1940/08/13-14
66027,1940/08/13-14,1940/08/13-14
66028,1940/08/13-14,1940/08/13-14
66029,1940/08/13-14,1940/08/13-14
66030,1940/08/13-14,1940/08/13-14
66031,1940/08/13-14,1940/08/13-14
66032,1940/08/13-14,1940/08/13-14
66033,1940/08/13-14,1940/08/13-14
66034,1940/08/13-14,1940/08/13-14
66035,1940/08/13-14,1940/08/13-14
66036,1940/08/13-14,1940/08/13-14
66037,1940/08/13-14,1940/08/13-14
66038,1940/08/13-14,1940/08/13-14
66039,1940/08/13-14,1940/08/13-14
66040,1940/08/13-14,1940/08/13-14
66041,1940/08/13-14,1940/08/13-14
66042,1940/08/13-14,1940/08/13-14
66043,1940/08/13-14,1940/08/13-14
66044,1940/08/13-14,1940/08/13-14
66045,1940/08/13-14,1940/08/13-14
66046,1940/08/13-14,1940/08/13-14
66047,1940/08/13-14,1940/08/13-14
66048,1940/08/13-14,1940/08/13-14
66049,1940/08/13-14,1940/08/13-14
66050,1940/08/13-14,1940/08/13-14
66051,1940/08/13-14,1940/08/13-14
66052,1940/08/13-14,1940/08/13-14
66053,1940/08/13-14,1940/08/13-14
66054,1940/08/13-14,1940/08/13-14
66055,1940/08/13-14,1940/08/13-14
66056,1940/08/13-14,1940/08/13-14
66057,1940/08/13-14,1940/08/13-14
66058,1940/08/13-14,1940/08/13-14
66059,1940/08/13-14,1940/08/13-14
66060,1940/08/13-14,1940/08/13-14
66061,1940/08/13-14,1940/08/13-14
66062,1940/08/13-14,1940/08/13-14
66063,1940/08/13-14,1940/08/13-14
66064,1940/08/13-14,1940/08/13-14
66065,1940/08/13-14,1940/08/13-14
66066,1940/08/13-14,1940/08/13-14
66067,1940/08/13-14,1940/08/13-14
66068,1940/08/13-14,1940/08/13-14
66069,1940/08/13-14,1940/08/13-14
66070,1940/08/13-14,1940/08/13-14
66071,1940/08/13-14,1940/08/13-14
66072,1940/08/13-14,1940/08/13-14
66073,1940/08/13-14,1940/08/13-14
66074,1940/08/13-14,1940/08/13-14
66075,1940/08/13-14,1940/08/13-14
66076,1940/08/13-14,1940/08/13-14
66077,1940/08/13-14,1940/08/13-14
66078,1940/08/13-14,1940/08/13-14
66079,1940/08/13-14,1940/08/13-14
66080,1940/08/13-14,1940/08/13-14
66081,1940/08/13-14,1940/08/13-14
66082,1940/08/13-14,1940/08/13-14
66083,1940/08/13-14,1940/08/13-14
66084,1940/08/13-14,1940/08/13-14
66085,1940/08/13-14,1940/08/13-14
66086,1940/08/13-14,1940/08/13-14
66087,1940/08/13-14,1940/08/13-14
66088,1940/08/13-14,1940/08/13-14
66089,1940/08/13-14,1940/08/13-14
66090,1940/08/13-14,1940/08/13-14
66091,1940/08/13-14,1940/08/13-14
66092,1940/08/13-14,1940/08/13-14
66093,1940/08/13-14,1940/08/13-14
66094,1940/08/13-14,1940/08/13-14
66095,1940/08/13-14,1940/08/13-14
66096,1940/08/13-14,1940/08/13-14
66097,1940/08/13-14,1940/08/13-14
66098,1940/08/13-14,1940/08/13-14
66099,1940/08/13-14,1940/08/13-14
66100,1940/08/13-14,1940/08/13-14
66101,1940/08/13-14,1940/08/13-14
66102,1940/08/13-14,1940/08/13-14
66103,1940/08/13-14,1940/08/13-14
66104,1940/08/13-14,1940/08/13-14
66105,1940/08/13-14,1940/08/13-14
66106,1940/08/13-14,1940/08/13-14
66107,1940/08/13-14,1940/08/13-14
66108,1940/08/13-14,1940/08/13-14
66109,1940/08/13-14,1940/08/13-14
66110,1940/08/13-14,1940/08/13-14
66111,1940/08/13-14,1940/08/13-14
66112,1940/08/13-14,1940/08/13-14
66113,1940/08/13-14,1940/08/13-14
66114,1940/08/13-14,1940/08/13-14
66115,1940/08/13-14,1940/08/13-14
66116,1940/08/13-14,1940/08/13-14
66117,1940/08/13-14,1940/08/13-14
66118,1940/08/13-14,1940/08/13-14
66119,1940/08/13-14,1940/08/13-14
66120,1940/08/13-14,1940/08/13-14
66121,1940/08/13-14,1940/08/13-14
66122,1940/08/13-14,1940/08/13-14
66123,1940/08/13-14,1940/08/13-14
66124,1940/08/13-14,1940/08/13-14
66125,1940/08/13-14,1940/08/13-14
66126,1940/08/13-14,1940/08/13-14
66127,1940/08/13-14,1940/08/13-14
66128,1940/08/13-14,1940/08/13-14
66129,1940/08/13-14,1940/08/13-14
66130,1940/08/13-14,1940/08/13-14
66131,1940/08/13-14,1940/08/13-14
66132,1940/08/13-14,1940/08/13-14
66133,1940/08/13-14,1940/08/13-14
66134,1940/08/13-14,1940/08/13-14
66135,1940/08/13-14,1940/08/13-14
66136,1940/08/13-14,1940/08/13-14
66137,1940/08/13-14,1940/08/13-14
66138,1940/08/13-14,1940/08/13-14
66139,1940/08/13-14,1940/08/13-14
66140,1940/08/13-14,1940/08/13-14
66141,1940/08/13-14,1940/08/13-14
66142,1940/08/13-14,1940/08/13-14
66143,1940/08/13-14,1940/08/13-14
66144,1940/08/13-14,1940/08/13-14
66145,1940/08/13-14,1940/08/13-14
66146,1940/08/13-14,1940/08/13-14
66147,1940/08/13-14,1940/08/13-14
66148,1940/08/13-14,1940/08/13-14
66149,1940/08/13-14,1940/08/13-14
66150,1940/08/13-14,1940/08/13-14
66151,1940/08/13-14,1940/08/13-14
66152,1940/08/13-14,1940/08/13-14
66153,1940/08/13-14,1940/08/13-14
66154,1940/08/13-14,1940/08/13-14
66155,1940/08/13-14,1940/08/13-14
66156,1940/08/13-14,1940/08/13-14
66157,1940/08/13-14,1940/08/13-14
66158,1940/08/13-14,1940/08/13-14
66159,1940/08/13-14,1940/08/13-14
66160,1940/08/13-14,1940/08/13-14
66161,1940/08/13-14,1940/08/13-14
66162,1940/08/13-14,1940/08/13-14
66163,1940/08/13-14,1940/08/13-14
66164,1940/08/13-14,1940/08/13-14
66165,1940/08/13-14,1940/08/13-14
66166,1940/08/13-14,1940/08/13-14
